city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,price_per_km,age_group,high_mileage,multiple_owners
kolkata,manual,2,hyundai,hyundai i10,2010,magna,170000.0,2010,petrol,50000,1197,20.36,14,1.4542857142857142,607984.020282729,8349.705304518664,old,0,1
kolkata,manual,1,honda,honda wr-v,2017,i-vtec vx,570000.0,2017,petrol,40000,1199,17.5,7,2.5,625329.2089728453,32571.428571428572,mid-age,0,0
kolkata,manual,1,hyundai,hyundai creta,2016,1.6 vtvt s,627000.0,2016,petrol,71521,1591,15.29,8,1.91125,607984.020282729,41007.19424460432,old,0,0
kolkata,manual,1,tata,tata altroz,2020,xe bsvi,471000.0,2020,petrol,42267,1199,19.33,4,4.8325,771862.8305882353,24366.270046559755,mid-age,0,0
kolkata,manual,4,maruti,maruti swift,2010,1.2 lxi bsiii,165000.0,2010,petrol,80000,1197,16.1,14,1.1500000000000001,506751.9858898498,10248.447204968943,old,0,1
kolkata,automatic,1,maruti,maruti ciaz,2018,1.4 at alpha,728000.0,2018,petrol,57986,1373,19.12,6,3.186666666666667,506751.9858898498,38075.31380753138,mid-age,0,0
kolkata,automatic,1,tata,tata tiago nrg,2022,xza amt bsvi,659000.0,2022,petrol,17252,1199,20.09,2,10.045,771862.8305882353,32802.38924838228,new,0,0
kolkata,manual,2,maruti,maruti zen estilo,2010,lxi,120000.0,2010,petrol,70000,998,19.0,14,1.3571428571428572,506751.9858898498,6315.789473684211,old,0,1
kolkata,manual,1,mahindra,mahindra xuv500,2017,w8 2wd,819999.9999999999,2017,diesel,20817,2179,16.0,7,2.2857142857142856,979000.0,51249.99999999999,mid-age,0,0
kolkata,automatic,1,jeep,jeep compass,2022,model s dct bsvi,2600000.0,2022,petrol,10000,1368,14.1,2,7.05,1925178.5714285714,184397.1631205674,new,0,0
kolkata,manual,1,maruti,maruti swift dzire,2010,vxi,222000.00000000003,2010,petrol,39579,1197,22.41,14,1.6007142857142858,506751.9858898498,9906.291834002679,old,1,0
kolkata,manual,3,hyundai,hyundai eon,2014,era plus,206000.0,2014,petrol,21477,814,21.1,10,2.1100000000000003,607984.020282729,9763.03317535545,old,0,1
kolkata,automatic,1,mercedes-benz,mercedes-benz cla,2017,200 cdi sport,1850000.0,2017,diesel,36899,2143,17.9,7,2.557142857142857,3530416.6666666665,103351.95530726257,mid-age,0,0
kolkata,manual,1,maruti,maruti ertiga,2016,shvs vdi,625000.0,2016,diesel,55000,1248,24.52,8,3.065,506751.9858898498,25489.396411092985,old,1,0
kolkata,manual,1,hyundai,hyundai grand i10 nios,2021,turbo sportz,650000.0,2021,petrol,9000,998,20.7,3,6.8999999999999995,607984.020282729,31400.96618357488,mid-age,0,0
kolkata,manual,1,ford,ford figo,2010,petrol exi,175000.0,2010,petrol,40000,1196,15.6,14,1.1142857142857143,732400.0,11217.948717948719,old,0,0
kolkata,manual,1,hyundai,hyundai verna,2019,vtvt 1.6 sx,899000.0,2019,petrol,20000,1591,17.0,5,3.4,607984.020282729,52882.35294117647,mid-age,0,0
kolkata,manual,2,mahindra,mahindra scorpio,2016,1.99 s4 plus,850000.0,2016,diesel,120000,1997,15.4,8,1.925,979000.0,55194.805194805194,old,0,1
kolkata,manual,2,maruti,maruti alto k10,2017,lxi,280000.0,2017,petrol,30000,998,23.95,7,3.4214285714285713,506751.9858898498,11691.022964509395,mid-age,1,1
kolkata,automatic,1,tata,tata nexon,2021,xza plus dualtone roof amt s,900000.0,2021,petrol,60000,1199,16.35,3,5.45,771862.8305882353,55045.87155963302,mid-age,0,0
kolkata,manual,1,jeep,jeep compass,2021,model s diesel bsvi,2550000.0,2021,diesel,10000,1956,17.1,3,5.7,1925178.5714285714,149122.80701754385,mid-age,0,0
kolkata,manual,1,jeep,jeep compass,2017,2.0 limited 4x4,1170000.0,2017,diesel,55330,1956,16.3,7,2.3285714285714287,1925178.5714285714,71779.14110429448,mid-age,0,0
kolkata,manual,1,maruti,maruti swift dzire,2015,zxi,384000.0,2016,petrol,32152,1197,22.41,8,2.80125,506751.9858898498,17135.20749665328,old,1,0
kolkata,manual,2,hyundai,hyundai grand i10,2014,magna,292000.0,2014,petrol,66906,1197,18.9,10,1.89,607984.020282729,15449.735449735452,old,0,1
kolkata,manual,1,hyundai,hyundai creta,2016,1.6 crdi sx option,700000.0,2016,diesel,56000,1582,19.67,8,2.45875,607984.020282729,35587.18861209964,old,0,0
kolkata,manual,1,volkswagen,volkswagen polo,2020,1.0 tsi highline plus,647000.0,2020,petrol,23055,999,18.24,4,4.56,704698.5815602837,35471.491228070176,mid-age,0,0
kolkata,manual,1,renault,renault captur,2018,1.5 diesel rxt mono,686000.0,2019,diesel,68132,1461,20.37,5,4.074,535356.2091503268,33676.97594501718,mid-age,0,0
kolkata,manual,2,tata,tata indica,2011,aqua 1.3 quadrajet bsiv,140000.0,2011,diesel,60000,1248,18.4,13,1.4153846153846152,771862.8305882353,7608.695652173914,old,0,1
kolkata,manual,1,maruti,maruti swift dzire,2014,vxi,375000.0,2014,petrol,76932,1197,22.41,10,2.241,506751.9858898498,16733.60107095047,old,1,0
kolkata,automatic,1,mg,mg hector,2020,sharp dct,1400000.0,2020,petrol,60000,1451,13.96,4,3.49,1869333.3333333333,100286.5329512894,mid-age,0,0
kolkata,automatic,1,maruti,maruti vitara brezza,2019,zdi amt,703000.0,2019,diesel,89912,1248,24.3,5,4.86,506751.9858898498,28930.041152263373,mid-age,1,0
kolkata,manual,1,honda,honda city,2014,i dtec sv,364000.0,2014,diesel,102813,1498,26.0,10,2.6,625329.2089728453,14000.0,old,1,0
kolkata,manual,1,honda,honda city,2015,i dtec v,450000.0,2015,diesel,55155,1498,26.0,9,2.888888888888889,625329.2089728453,17307.69230769231,old,1,0
kolkata,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa magna bsiv,392000.0,2018,petrol,70000,1197,18.9,6,3.15,607984.020282729,20740.74074074074,mid-age,0,0
kolkata,automatic,2,toyota,toyota fortuner,2018,2.8 4wd at,2700000.0,2018,diesel,123153,2755,15.04,6,2.5066666666666664,1290725.0,179521.27659574468,mid-age,0,1
kolkata,manual,2,hyundai,hyundai i10,2013,asta,300000.0,2013,petrol,40000,1197,20.36,11,1.8509090909090908,607984.020282729,14734.774066797643,old,0,1
kolkata,manual,1,jeep,jeep compass,2021,model s diesel bsvi,2475000.0,2021,diesel,10830,1956,17.1,3,5.7,1925178.5714285714,144736.84210526315,mid-age,0,0
kolkata,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx option,860000.0,2018,petrol,50000,1591,17.0,6,2.8333333333333335,607984.020282729,50588.23529411765,mid-age,0,0
kolkata,automatic,2,audi,audi a4,2017,35 tdi premium plus,2000000.0,2017,diesel,64846,1968,18.25,7,2.607142857142857,2360864.5161290322,109589.04109589041,mid-age,0,1
kolkata,automatic,1,audi,audi a6,2018,35 tdi,2850000.0,2018,diesel,49100,1968,18.53,6,3.0883333333333334,2360864.5161290322,153804.64112250405,mid-age,0,0
kolkata,automatic,1,mercedes-benz,mercedes-benz gl-class,2014,350 cdi blue efficiency,2500000.0,2014,diesel,90089,2987,11.3,10,1.1300000000000001,3530416.6666666665,221238.93805309734,old,0,0
kolkata,manual,1,honda,honda city,2014,i vtec sv,372000.0,2014,petrol,63950,1497,17.4,10,1.7399999999999998,625329.2089728453,21379.310344827587,old,0,0
kolkata,automatic,2,honda,honda city,2018,i-vtec cvt zx,915000.0,2018,petrol,22990,1497,18.0,6,3.0,625329.2089728453,50833.333333333336,mid-age,0,1
kolkata,automatic,2,mercedes-benz,mercedes-benz e-class,2016,e350 cdi avantgrade,2749000.0,2016,diesel,15077,2987,13.0,8,1.625,3530416.6666666665,211461.53846153847,old,0,1
kolkata,manual,1,maruti,maruti swift dzire,2014,vxi,323000.0,2014,petrol,69273,1197,22.41,10,2.241,506751.9858898498,14413.208389112004,old,1,0
kolkata,manual,1,ford,ford ecosport,2014,1.0 ecoboost titanium,422000.0,2014,petrol,75865,999,18.88,10,1.888,732400.0,22351.69491525424,old,0,0
kolkata,manual,1,kia,kia carens,2022,prestige plus bsvi,1299000.0,2022,petrol,4066,1353,0.0,2,0.0,1450737.1794871795,inf,new,0,0
kolkata,manual,1,kia,kia seltos,2019,gtx,1052000.0,2019,petrol,67092,1353,16.8,5,3.3600000000000003,1450737.1794871795,62619.04761904762,mid-age,0,0
kolkata,manual,1,hyundai,hyundai i20,2012,sportz 1.2,228000.0,2012,petrol,38000,1197,18.6,12,1.55,607984.020282729,12258.064516129032,old,0,0
kolkata,manual,1,hyundai,hyundai verna,2012,1.6 crdi ex mt,312000.0,2013,diesel,78121,1582,22.32,11,2.0290909090909093,607984.020282729,13978.494623655914,old,1,0
kolkata,manual,1,honda,honda amaze,2014,s i-dtech,276000.0,2014,diesel,99103,1498,25.8,10,2.58,625329.2089728453,10697.67441860465,old,1,0
kolkata,manual,1,tata,tata tiago,2016,1.2 revotron xt,300000.0,2016,petrol,40000,1199,23.84,8,2.98,771862.8305882353,12583.892617449665,old,1,0
kolkata,manual,1,hyundai,hyundai creta,2022,sx opt diesel bsvi,1599000.0,2022,diesel,9000,1493,0.0,2,0.0,607984.020282729,inf,new,0,0
kolkata,automatic,1,bmw,bmw x1,2020,m sport sdrive 20d,3499000.0,2020,diesel,10100,1995,17.05,4,4.2625,3330939.5604395606,205219.9413489736,mid-age,0,0
kolkata,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa sportz bsiv,425000.0,2018,petrol,27119,1197,18.9,6,3.15,607984.020282729,22486.77248677249,mid-age,0,0
kolkata,automatic,1,hyundai,hyundai venue,2022,sx plus turbo dct,1000000.0,2022,petrol,10000,998,18.15,2,9.075,607984.020282729,55096.418732782375,new,0,0
kolkata,manual,1,honda,honda mobilio,2014,s i-dtec,399000.0,2014,diesel,57000,1498,24.2,10,2.42,625329.2089728453,16487.603305785124,old,1,0
kolkata,manual,1,hyundai,hyundai grand i10,2017,sportz,395000.0,2017,petrol,38000,1197,18.9,7,2.6999999999999997,607984.020282729,20899.4708994709,mid-age,0,0
kolkata,automatic,1,mahindra,mahindra xuv500,2019,w11 option at awd,1350000.0,2019,diesel,50000,2179,15.1,5,3.02,979000.0,89403.97350993377,mid-age,0,0
kolkata,manual,1,ford,ford figo,2010,petrol zxi,168000.0,2010,petrol,70000,1196,15.6,14,1.1142857142857143,732400.0,10769.23076923077,old,0,0
kolkata,automatic,2,kia,kia seltos,2020,gtx plus dct,1600000.0,2020,petrol,40000,1353,16.5,4,4.125,1450737.1794871795,96969.69696969698,mid-age,0,1
kolkata,manual,1,mahindra,mahindra bolero neo,2022,n8 bsvi,978000.0,2022,diesel,10891,1493,17.29,2,8.645,979000.0,56564.48814343551,new,0,0
kolkata,manual,1,tata,tata tiago,2021,xe bsvi,415000.00000000006,2021,petrol,29558,1199,19.01,3,6.336666666666667,771862.8305882353,21830.61546554445,mid-age,0,0
kolkata,automatic,1,jeep,jeep compass,2020,2.0 longitude at,1700000.0,2020,diesel,18000,1956,17.1,4,4.275,1925178.5714285714,99415.20467836257,mid-age,0,0
kolkata,manual,1,maruti,maruti baleno,2018,1.2 zeta,489000.0,2018,petrol,29412,1197,21.4,6,3.5666666666666664,506751.9858898498,22850.46728971963,mid-age,0,0
kolkata,manual,1,hyundai,hyundai grand i10,2015,crdi era,287000.0,2015,diesel,59037,1120,24.0,9,2.6666666666666665,607984.020282729,11958.333333333334,old,1,0
kolkata,automatic,2,mercedes-benz,mercedes-benz c-class,2022,c 220d bsvi,5300000.0,2022,diesel,10000,1993,23.0,2,11.5,3530416.6666666665,230434.78260869565,new,1,1
kolkata,automatic,1,tata,tata nexon,2020,xza plus (o) amt diesel,951000.0,2020,diesel,73072,1497,22.07,4,5.5175,771862.8305882353,43090.16764839148,mid-age,1,0
kolkata,manual,2,maruti,maruti wagon r,2014,vxi,255000.0,2014,petrol,37100,998,21.79,10,2.179,506751.9858898498,11702.615878843506,old,1,1
kolkata,automatic,1,maruti,maruti baleno,2019,1.2 cvt zeta,663000.0,2019,petrol,61113,1197,21.4,5,4.279999999999999,506751.9858898498,30981.308411214955,mid-age,0,0
kolkata,manual,1,maruti,maruti alto 800,2013,lxi,179000.0,2013,petrol,47606,796,22.05,11,2.0045454545454544,506751.9858898498,8117.913832199546,old,1,0
kolkata,manual,1,hyundai,hyundai creta,2019,1.6 crdi sx,1350000.0,2019,diesel,30000,1582,19.67,5,3.934,607984.020282729,68632.43518047789,mid-age,0,0
kolkata,automatic,1,maruti,maruti celerio,2015,vxi at,300000.0,2015,petrol,80000,998,23.1,9,2.566666666666667,506751.9858898498,12987.012987012986,old,1,0
kolkata,automatic,1,mercedes-benz,mercedes-benz c-class,2013,c 220 cdi avantgarde,900000.0,2013,diesel,40000,2143,19.27,11,1.7518181818181817,3530416.6666666665,46704.7223663726,old,0,0
kolkata,manual,1,jeep,jeep compass,2019,2.0 limited plus bsiv,1550000.0,2019,diesel,27000,1956,17.1,5,3.4200000000000004,1925178.5714285714,90643.27485380117,mid-age,0,0
kolkata,manual,1,mahindra,mahindra xuv500,2019,w11 option bsiv,1350000.0,2019,diesel,80000,2179,15.1,5,3.02,979000.0,89403.97350993377,mid-age,0,0
kolkata,manual,1,tata,tata zest,2015,revotron 1.2 xt,325000.0,2015,petrol,30000,1193,17.57,9,1.9522222222222223,771862.8305882353,18497.438816163914,old,0,0
kolkata,manual,1,mahindra,mahindra xuv500,2018,w11 bsiv,1250000.0,2018,diesel,70000,2179,15.1,6,2.5166666666666666,979000.0,82781.45695364238,mid-age,0,0
kolkata,manual,1,maruti,maruti swift dzire,2021,zxi plus bsvi,760000.0,2021,petrol,20000,1197,22.41,3,7.47,506751.9858898498,33913.43150379295,mid-age,1,0
kolkata,automatic,2,audi,audi a4,2014,2.0 tdi,1000000.0,2014,diesel,86947,1968,16.55,10,1.655,2360864.5161290322,60422.96072507553,old,0,1
kolkata,manual,1,tata,tata nexon,2020,1.2 revotron xz,754000.0,2020,petrol,17466,1198,17.0,4,4.25,771862.8305882353,44352.94117647059,mid-age,0,0
kolkata,manual,2,honda,honda wr-v,2017,i-vtec vx,591000.0,2018,petrol,32844,1199,17.5,6,2.9166666666666665,625329.2089728453,33771.42857142857,mid-age,0,1
kolkata,manual,1,maruti,maruti xl6,2020,alpha,1050000.0,2020,petrol,30000,1462,19.01,4,4.7525,506751.9858898498,55234.087322461855,mid-age,0,0
kolkata,manual,1,toyota,toyota etios liva,2011,g,192000.0,2011,petrol,78075,1197,18.3,13,1.4076923076923078,1290725.0,10491.803278688523,old,0,0
kolkata,manual,1,honda,honda city,2019,i-vtec v,679000.0,2019,petrol,36937,1497,17.4,5,3.4799999999999995,625329.2089728453,39022.98850574713,mid-age,0,0
kolkata,manual,1,honda,honda wr-v,2017,i-vtec vx,600000.0,2017,petrol,50000,1199,17.5,7,2.5,625329.2089728453,34285.71428571428,mid-age,0,0
kolkata,automatic,2,hyundai,hyundai verna,2018,vtvt 1.6 at sx option,810000.0,2018,petrol,25314,1591,17.0,6,2.8333333333333335,607984.020282729,47647.05882352941,mid-age,0,1
kolkata,automatic,2,land rover,land rover range rover evoque,2018,2.0 td4 se,3400000.0,2018,diesel,51620,1999,15.68,6,2.6133333333333333,4437595.238095238,216836.73469387754,mid-age,0,1
kolkata,manual,1,volkswagen,volkswagen vento,2012,petrol comfortline,287000.0,2012,petrol,93097,1598,15.04,12,1.2533333333333332,704698.5815602837,19082.44680851064,old,0,0
kolkata,manual,3,maruti,maruti wagon r,2010,vxi minor,140000.0,2010,petrol,76672,998,18.9,14,1.3499999999999999,506751.9858898498,7407.407407407408,old,0,1
kolkata,manual,2,honda,honda city,2015,i dtec vx option,525000.0,2015,diesel,42000,1498,25.1,9,2.788888888888889,625329.2089728453,20916.33466135458,old,1,1
kolkata,automatic,3,bmw,bmw 6 series,2018,gt 630d luxury line,3900000.0,2018,diesel,44226,2993,17.09,6,2.848333333333333,3330939.5604395606,228203.62785254535,mid-age,0,1
kolkata,manual,2,ford,ford fiesta,2009,1.6 sxi abs duratec,120000.0,2009,petrol,30000,1596,15.3,15,1.02,732400.0,7843.137254901961,old,0,1
kolkata,manual,1,volkswagen,volkswagen polo,2013,1.2 mpi comfortline,200000.0,2013,petrol,40000,1198,16.47,11,1.497272727272727,704698.5815602837,12143.290831815422,old,0,0
kolkata,automatic,1,jeep,jeep meridian,2022,limited opt at 4x4 bsvi,3250000.0,2022,diesel,13400,1956,15.7,2,7.85,1925178.5714285714,207006.3694267516,new,0,0
kolkata,manual,1,renault,renault kwid,2019,1.0 rxt optional,340000.0,2019,petrol,19720,999,23.01,5,4.602,535356.2091503268,14776.18426770969,mid-age,1,0
kolkata,automatic,1,maruti,maruti grand vitara,2023,alpha plus hybrid cvt dt bsvi,1900000.0,2023,petrol,4732,1490,27.97,1,27.97,506751.9858898498,67929.92491955667,new,1,0
kolkata,automatic,1,mg,mg hector plus,2021,sharp dct,1500000.0,2021,petrol,38380,1451,11.67,3,3.89,1869333.3333333333,128534.70437017996,mid-age,0,0
kolkata,manual,1,mahindra,mahindra scorpio,2010,lx,295000.0,2010,diesel,67357,2179,12.05,14,0.8607142857142858,979000.0,24481.327800829873,old,0,0
kolkata,manual,1,maruti,maruti zen estilo,2010,lxi,99000.0,2010,petrol,40000,998,19.0,14,1.3571428571428572,506751.9858898498,5210.526315789473,old,0,0
kolkata,manual,1,tata,tata tiago,2019,xm,357000.0,2019,petrol,35912,1199,23.84,5,4.768,771862.8305882353,14974.832214765102,mid-age,1,0
kolkata,manual,1,maruti,maruti baleno,2019,1.2 delta,544000.0,2019,petrol,22343,1197,21.4,5,4.279999999999999,506751.9858898498,25420.560747663552,mid-age,0,0
kolkata,manual,1,hyundai,hyundai eon,2013,d lite plus,210000.0,2013,petrol,10000,814,21.1,11,1.9181818181818182,607984.020282729,9952.60663507109,old,0,0
kolkata,manual,2,renault,renault duster,2015,110ps diesel rxz option,413000.0,2015,diesel,85735,1461,19.64,9,2.1822222222222223,535356.2091503268,21028.513238289204,old,0,1
kolkata,manual,1,maruti,maruti alto k10,2011,lxi,140000.0,2011,petrol,42792,998,24.39,13,1.8761538461538463,506751.9858898498,5740.057400574005,old,1,0
kolkata,manual,1,mahindra,mahindra scorpio,2020,s5,1195000.0,2020,diesel,42503,2179,0.0,4,0.0,979000.0,inf,mid-age,0,0
kolkata,manual,2,maruti,maruti ritz,2011,lxi,140000.0,2011,petrol,96609,1197,18.5,13,1.4230769230769231,506751.9858898498,7567.5675675675675,old,0,1
kolkata,manual,1,honda,honda jazz,2015,1.5 s i dtec,250000.0,2015,diesel,78990,1498,27.3,9,3.033333333333333,625329.2089728453,9157.509157509157,old,1,0
kolkata,manual,2,honda,honda city,2016,i vtec v,429000.0,2016,petrol,51618,1497,17.8,8,2.225,625329.2089728453,24101.123595505618,old,0,1
kolkata,manual,2,mahindra,mahindra xuv500,2019,w11 bsiv,1111000.0,2019,diesel,83508,2179,15.1,5,3.02,979000.0,73576.15894039735,mid-age,0,1
kolkata,manual,1,hyundai,hyundai santro xing,2007,gls,100000.0,2007,petrol,40000,1086,17.92,17,1.0541176470588236,607984.020282729,5580.357142857142,old,0,0
kolkata,automatic,2,skoda,skoda superb,2010,1.8 tsi,265000.0,2010,petrol,60000,1798,12.6,14,0.9,999269.2307692308,21031.74603174603,old,0,1
kolkata,automatic,1,mahindra,mahindra xuv300,2021,w8 option amt bsvi,1025000.0,2021,petrol,25000,1197,16.5,3,5.5,979000.0,62121.21212121212,mid-age,0,0
kolkata,manual,1,hyundai,hyundai i20,2022,asta opt bsvi,855000.0000000001,2022,petrol,14636,1197,21.0,2,10.5,607984.020282729,40714.28571428572,new,0,0
kolkata,manual,2,mahindra,mahindra xuv500,2016,w8 2wd,700000.0,2016,diesel,80000,2179,16.0,8,2.0,979000.0,43750.0,old,0,1
kolkata,automatic,1,honda,honda amaze,2021,vx cvt bsvi,830000.0000000001,2021,petrol,20000,1199,18.3,3,6.1000000000000005,625329.2089728453,45355.19125683061,mid-age,0,0
kolkata,manual,1,hyundai,hyundai aura,2020,sx option,691000.0,2020,petrol,20000,1197,20.5,4,5.125,607984.020282729,33707.31707317073,mid-age,0,0
kolkata,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,799000.0,2018,petrol,13000,1591,17.0,6,2.8333333333333335,607984.020282729,47000.0,mid-age,0,0
kolkata,manual,1,jeep,jeep compass,2019,2.0 limited plus bsiv,1550000.0,2019,diesel,22000,1956,17.1,5,3.4200000000000004,1925178.5714285714,90643.27485380117,mid-age,0,0
kolkata,manual,1,maruti,maruti swift dzire,2021,zxi plus bsvi,750000.0,2021,petrol,20000,1197,22.41,3,7.47,506751.9858898498,33467.20214190094,mid-age,1,0
kolkata,manual,1,hyundai,hyundai santro xing,2014,gls,178000.0,2014,petrol,59005,1086,17.92,10,1.7920000000000003,607984.020282729,9933.035714285714,old,0,0
kolkata,manual,2,maruti,maruti swift,2010,lxi,163000.0,2010,petrol,71156,1197,22.38,14,1.5985714285714285,506751.9858898498,7283.2886505808765,old,1,1
kolkata,manual,1,honda,honda city,2018,i-vtec v,662000.0,2018,petrol,50000,1497,17.4,6,2.9,625329.2089728453,38045.97701149426,mid-age,0,0
kolkata,manual,1,maruti,maruti alto 800,2019,lxi,280000.0,2019,petrol,2707,796,22.05,5,4.41,506751.9858898498,12698.412698412698,mid-age,1,0
kolkata,manual,1,hyundai,hyundai santro,2020,era executive,372000.0,2020,petrol,78211,1086,20.3,4,5.075,607984.020282729,18325.12315270936,mid-age,0,0
kolkata,manual,1,hyundai,hyundai verna,2017,crdi 1.6 ex,600000.0,2017,diesel,67793,1582,22.0,7,3.142857142857143,607984.020282729,27272.727272727272,mid-age,1,0
kolkata,manual,1,tata,tata tiago,2017,1.05 revotorq xm,311000.0,2017,diesel,48548,1047,27.28,7,3.8971428571428572,771862.8305882353,11400.293255131965,mid-age,1,0
kolkata,manual,1,ford,ford fiesta classic,2013,1.4 duratorq titanium,200000.0,2013,diesel,150000,1399,19.68,11,1.789090909090909,732400.0,10162.60162601626,old,0,0
kolkata,manual,1,maruti,maruti a-star,2010,vxi,162000.0,2010,petrol,46559,998,19.0,14,1.3571428571428572,506751.9858898498,8526.315789473685,old,0,0
kolkata,manual,1,hyundai,hyundai creta,2015,1.6 vtvt s,527000.0,2015,petrol,93177,1591,15.29,9,1.698888888888889,607984.020282729,34466.97187704382,old,0,0
kolkata,automatic,3,hyundai,hyundai elantra,2017,1.6 sx option at,800000.0,2017,diesel,60000,1582,18.23,7,2.6042857142857145,607984.020282729,43883.708173340645,mid-age,0,1
kolkata,automatic,1,mercedes-benz,mercedes-benz glc,2017,220d 4matic sport,2750000.0,2017,diesel,60001,2143,17.9,7,2.557142857142857,3530416.6666666665,153631.28491620114,mid-age,0,0
kolkata,manual,1,maruti,maruti swift,2014,vxi,299000.0,2014,petrol,45000,1197,18.6,10,1.86,506751.9858898498,16075.2688172043,old,0,0
kolkata,automatic,1,hyundai,hyundai aura,2022,s amt,725000.0,2022,petrol,10000,1197,20.1,2,10.05,607984.020282729,36069.65174129353,new,0,0
kolkata,manual,3,hyundai,hyundai verna,2018,vtvt 1.4 e,600000.0,2018,petrol,40000,1368,19.1,6,3.1833333333333336,607984.020282729,31413.612565445022,mid-age,0,1
kolkata,automatic,1,hyundai,hyundai verna,2019,crdi 1.6 at sx plus,900000.0,2019,diesel,38506,1582,22.0,5,4.4,607984.020282729,40909.09090909091,mid-age,1,0
kolkata,manual,1,honda,honda amaze,2015,e i-vtech,275000.0,2015,petrol,60000,1198,18.0,9,2.0,625329.2089728453,15277.777777777777,old,0,0
kolkata,automatic,1,renault,renault kwid,2021,climber 1.0 amt opt,480000.0,2021,petrol,10000,999,22.0,3,7.333333333333333,535356.2091503268,21818.18181818182,mid-age,1,0
kolkata,manual,1,hyundai,hyundai i10,2008,era 1.1,130000.0,2008,petrol,50000,1086,19.81,16,1.238125,607984.020282729,6562.342251388188,old,0,0
kolkata,manual,1,maruti,maruti celerio,2017,vxi,325000.0,2017,petrol,28000,998,23.1,7,3.3000000000000003,506751.9858898498,14069.264069264069,mid-age,1,0
kolkata,manual,2,hyundai,hyundai i10,2011,era 1.1 itech se,157000.0,2011,petrol,49342,1086,19.81,13,1.5238461538461539,607984.020282729,7925.290257445735,old,0,1
kolkata,manual,2,hyundai,hyundai i10,2010,magna,177000.0,2010,petrol,76725,1197,20.36,14,1.4542857142857142,607984.020282729,8693.51669941061,old,0,1
kolkata,manual,2,maruti,maruti a-star,2009,lxi,100000.0,2009,petrol,80000,998,19.0,15,1.2666666666666666,506751.9858898498,5263.1578947368425,old,0,1
kolkata,manual,1,tata,tata nexon,2018,1.5 revotorq xe,510000.0,2019,diesel,83234,1497,21.5,5,4.3,771862.8305882353,23720.93023255814,mid-age,1,0
kolkata,manual,1,renault,renault kiger,2021,rxz,712000.0,2022,petrol,9595,999,19.17,2,9.585,535356.2091503268,37141.3667188315,new,0,0
kolkata,manual,1,maruti,maruti baleno,2018,1.2 delta,500000.0,2018,petrol,30000,1197,21.4,6,3.5666666666666664,506751.9858898498,23364.48598130841,mid-age,0,0
kolkata,manual,1,renault,renault kiger,2021,rxz turbo dt,811000.0,2021,petrol,6948,999,20.5,3,6.833333333333333,535356.2091503268,39560.9756097561,mid-age,0,0
kolkata,manual,1,ford,ford ecosport,2015,1.0 ecoboost titanium,425000.0,2015,petrol,45000,999,18.88,9,2.0977777777777775,732400.0,22510.593220338986,old,0,0
kolkata,automatic,1,hyundai,hyundai grand i10 nios,2022,amt sportz,694000.0,2022,petrol,9943,1197,20.7,2,10.35,607984.020282729,33526.57004830918,new,0,0
kolkata,manual,3,maruti,maruti alto 800,2013,lxi,170000.0,2014,petrol,31062,796,22.74,10,2.274,506751.9858898498,7475.8135444151285,old,1,1
kolkata,manual,2,renault,renault kwid,2017,1.0 rxt,255000.0,2017,petrol,40000,999,23.01,7,3.2871428571428574,535356.2091503268,11082.138200782269,mid-age,1,1
kolkata,manual,2,hyundai,hyundai i10,2010,sportz 1.2,185000.0,2010,petrol,57000,1197,20.36,14,1.4542857142857142,607984.020282729,9086.444007858547,old,0,1
kolkata,automatic,1,chevrolet,chevrolet cruze,2011,ltz at,350000.0,2011,diesel,60000,1991,18.1,13,1.3923076923076925,253855.25,19337.016574585632,old,0,0
kolkata,manual,1,hyundai,hyundai creta,2019,1.6 vtvt sx plus dual tone,1025000.0,2019,petrol,23000,1591,15.29,5,3.058,607984.020282729,67037.2792674951,mid-age,0,0
kolkata,manual,1,hyundai,hyundai grand i10,2018,1.2 crdi magna,430000.0,2018,diesel,50000,1186,24.0,6,4.0,607984.020282729,17916.666666666668,mid-age,1,0
kolkata,automatic,2,honda,honda city,2020,zx cvt,850000.0,2020,petrol,30000,1497,17.4,4,4.35,625329.2089728453,48850.57471264368,mid-age,0,1
kolkata,manual,1,mahindra,mahindra xuv500,2018,w10 2wd,1049000.0,2018,diesel,55000,2179,16.0,6,2.6666666666666665,979000.0,65562.5,mid-age,0,0
kolkata,manual,1,hyundai,hyundai i20,2021,asta opt dt bsvi,900000.0,2021,petrol,20000,1197,21.0,3,7.0,607984.020282729,42857.142857142855,mid-age,0,0
kolkata,manual,1,toyota,toyota etios liva,2015,g,300000.0,2015,petrol,50000,1197,17.71,9,1.9677777777777778,1290725.0,16939.58215697346,old,0,0
kolkata,manual,1,honda,honda amaze,2016,vx diesel bsiv,392000.0,2016,diesel,46940,1498,27.4,8,3.425,625329.2089728453,14306.569343065694,old,1,0
