city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,mileage_kmpl,engine_cc
bangalore,manual,1,tata,tata nexon,2022,xz plus hs,1220000.0,2022,petrol,30000.0,17.57,1199
bangalore,automatic,2,mercedes-benz,mercedes-benz b class,2013,b180 cdi,1350000.0,2013,diesel,100000.0,14.8,2143
bangalore,manual,1,maruti,maruti swift,2015,vvt vxi,575000.0,2015,petrol,69000.0,22.0,1197
bangalore,manual,1,jeep,jeep compass,2018,2.0 sport,1250000.0,2018,diesel,110000.0,17.1,1956
bangalore,manual,2,hyundai,hyundai verna,2016,1.6 vtvt sx,868000.0,2016,petrol,50000.0,17.01,1591
bangalore,manual,1,hyundai,hyundai i20,2021,asta turbo imt,980000.0000000001,2021,petrol,20000.0,20.0,998
bangalore,automatic,1,maruti,maruti swift,2022,zxi plus dt amt bsvi,900000.0,2022,petrol,14999.0,22.56,1197
bangalore,manual,2,honda,honda jazz,2016,1.2 v i vtec,550000.0,2016,petrol,90773.0,18.7,1199
bangalore,manual,1,skoda,skoda rapid,2012,1.6 tdi elegance,450000.0,2012,diesel,90000.0,20.5,1598
bangalore,manual,2,maruti,maruti swift,2017,vxi optional,610000.0,2017,petrol,64917.0,20.4,1197
bangalore,manual,1,honda,honda jazz,2017,1.2 vx i vtec,543000.0,2017,petrol,70235.0,18.7,1199
bangalore,manual,1,hyundai,hyundai i20,2021,asta turbo imt,980000.0000000001,2021,petrol,30000.0,20.0,998
bangalore,manual,1,honda,honda jazz,2016,1.2 v i vtec,535000.0,2016,petrol,78782.0,18.7,1199
bangalore,manual,2,mahindra,mahindra xuv500,2014,w8 fwd,850000.0,2014,diesel,164000.0,15.1,2179
bangalore,manual,2,maruti,maruti ciaz,2016,zxi,661000.0,2016,petrol,72136.0,20.73,1373
bangalore,manual,2,maruti,maruti swift,2015,vxi,505000.0,2015,petrol,52486.0,22.38,1197
bangalore,automatic,1,skoda,skoda laura,2007,l n k 1.9 pd at,450000.0,2007,diesel,150000.0,15.6,1896
bangalore,manual,1,honda,honda wr-v,2017,i-vtec vx,865000.0,2017,petrol,36887.0,17.5,1199
bangalore,manual,1,hyundai,hyundai venue,2019,sx turbo bsiv,999000.0,2019,petrol,47962.0,18.27,998
bangalore,manual,1,nissan,nissan terrano,2014,xl plus 85 ps,595000.0,2014,diesel,135000.0,20.45,1461
bangalore,manual,2,fiat,fiat linea,2012,t jet plus,400000.0,2012,petrol,50000.0,14.6,1368
bangalore,manual,1,maruti,maruti swift dzire,2012,zdi,550000.0,2012,diesel,100000.0,19.3,1248
bangalore,automatic,2,bmw,bmw x3,2011,2.0d sav,1600000.0,2011,diesel,110000.0,16.55,1995
bangalore,automatic,3,volkswagen,volkswagen polo,2013,gt tsi,520000.0,2013,petrol,90000.0,17.21,1197
bangalore,manual,1,maruti,maruti baleno,2016,1.2 zeta,616000.0,2016,petrol,116624.0,21.4,1197
bangalore,manual,2,maruti,maruti ciaz,2019,delta bsiv,795000.0,2019,petrol,54561.0,21.56,1462
bangalore,manual,1,honda,honda jazz,2016,1.2 vx i vtec,624000.0,2016,petrol,65072.0,18.7,1199
bangalore,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa asta,549000.0,2017,petrol,133532.0,18.9,1197
bangalore,manual,3,toyota,toyota innova,2010,2.5 e diesel ps 7-seater,760000.0,2010,diesel,120000.0,11.4,2494
bangalore,manual,1,maruti,maruti swift dzire,2013,zxi,524000.0,2013,petrol,39886.0,22.41,1197
bangalore,manual,1,mahindra,mahindra xuv500,2019,w9 bsiv,1650000.0,2019,diesel,80000.0,15.1,2179
bangalore,manual,2,maruti,maruti swift,2015,vdi bsiv,583000.0,2015,diesel,56976.0,25.2,1248
bangalore,manual,2,volkswagen,volkswagen vento,2020,1.0 tsi highline plus,1147000.0,2020,petrol,68303.0,17.69,999
bangalore,automatic,2,mini,mini cooper,2013,s,1750000.0,2013,petrol,80000.0,13.6,1598
bangalore,automatic,1,skoda,skoda rapid,2016,1.5 tdi at style bsiv,825000.0,2016,diesel,54000.0,21.72,1498
bangalore,manual,1,volkswagen,volkswagen polo,2018,1.2 mpi highline plus,755000.0,2018,petrol,72348.0,16.2,1199
bangalore,manual,1,hyundai,hyundai creta,2015,1.6 vtvt sx plus,875000.0,2015,petrol,70000.0,13.0,1591
bangalore,manual,1,volkswagen,volkswagen polo,2021,1.0 mpi comfortline,855000.0000000001,2021,petrol,62696.0,17.74,999
bangalore,manual,1,hyundai,hyundai grand i10,2016,asta,525000.0,2016,petrol,65000.0,18.9,1197
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,650000.0,2017,petrol,36000.0,18.9,1197
bangalore,manual,2,toyota,toyota innova,2011,2.5 v diesel 7-seater,950000.0,2011,diesel,199000.0,12.8,2494
bangalore,automatic,1,honda,honda city,2018,i-vtec cvt v,846000.0000000001,2018,petrol,71905.0,18.0,1497
bangalore,manual,2,maruti,maruti swift,2013,vxi,424000.0,2013,petrol,69748.0,22.38,1197
bangalore,manual,1,maruti,maruti alto,2008,lxi,210000.0,2008,petrol,44000.0,19.7,796
bangalore,manual,2,toyota,toyota yaris,2021,g,959000.0,2021,petrol,17875.0,17.1,1496
bangalore,manual,1,renault,renault duster,2020,rxz turbo,889000.0,2021,petrol,95678.0,16.42,1330
bangalore,automatic,1,renault,renault kiger,2022,rxt amt opt dt,850000.0,2022,petrol,12003.0,19.03,999
bangalore,manual,2,ford,ford ecosport,2018,1.5 diesel titanium bsiv,836000.0,2018,diesel,114427.0,23.0,1498
bangalore,automatic,1,renault,renault kiger,2022,rxt amt,660000.0,2022,petrol,20000.0,19.03,999
bangalore,manual,1,honda,honda brio,2012,s mt,334000.0,2012,petrol,64655.0,19.4,1198
bangalore,manual,1,mahindra,mahindra kuv 100,2018,mfalcon g80 k8,594000.0,2018,petrol,46456.0,18.15,1198
bangalore,automatic,1,renault,renault kiger,2021,rxz turbo cvt dt,991000.0,2021,petrol,20000.0,18.24,999
bangalore,manual,1,jeep,jeep compass,2018,2.0 limited,1450000.0,2018,diesel,50000.0,17.1,1956
bangalore,manual,4,volkswagen,volkswagen vento,2011,diesel highline,219000.0,2011,diesel,90000.0,20.54,1598
bangalore,manual,1,hyundai,hyundai venue,2022,sx opt diesel bsvi,1285000.0,2022,diesel,20000.0,23.7,1493
bangalore,manual,3,toyota,toyota innova,2008,2.5 g (diesel) 8 seater bs iii,455000.0,2008,diesel,150000.0,12.8,2494
bangalore,manual,1,maruti,maruti baleno,2022,delta bsvi,825000.0,2022,petrol,10000.0,22.35,1197
bangalore,manual,1,honda,honda city,2018,i-vtec vx,825000.0,2018,petrol,40000.0,17.4,1497
bangalore,manual,1,ford,ford ecosport,2020,1.5 diesel titanium bsiv,919999.9999999999,2020,diesel,40000.0,23.0,1498
bangalore,manual,2,ford,ford ecosport,2017,1.5 tdci titanium plus bsiv,729000.0,2017,diesel,91598.0,22.77,1498
bangalore,manual,1,maruti,maruti celerio,2015,zxi,432000.0,2015,petrol,57521.0,25.24,998
bangalore,manual,1,renault,renault duster,2016,adventure edition 85ps rxe,700000.0,2016,diesel,100000.0,19.87,1461
bangalore,manual,1,hyundai,hyundai verna,2021,sx opt,1499000.0,2021,petrol,7598.0,17.7,1497
bangalore,manual,1,renault,renault duster,2017,petrol rxl,762000.0,2017,petrol,38520.0,13.06,1598
bangalore,manual,1,mg,mg astor,2022,sharp bsvi,1625000.0,2022,petrol,20000.0,15.43,1498
bangalore,manual,2,renault,renault duster,2014,85ps diesel rxl plus,632000.0,2014,diesel,110455.0,20.45,1461
bangalore,automatic,1,hyundai,hyundai venue,2020,sx plus turbo dct bsiv,1218000.0,2020,petrol,26901.0,18.15,998
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa magna at,524000.0,2017,petrol,65376.0,18.9,1197
bangalore,manual,3,mahindra,mahindra xuv500,2018,w11 bsiv,1405000.0,2018,diesel,28177.0,15.1,2179
bangalore,manual,1,kia,kia sonet,2022,gtx plus turbo imt bsvi,1390000.0,2022,petrol,10000.0,18.2,998
bangalore,automatic,1,hyundai,hyundai creta,2018,1.6 vtvt at sx plus,1275000.0,2018,petrol,27000.0,13.0,1591
bangalore,automatic,3,hyundai,hyundai i10,2010,magna at,275000.0,2010,petrol,90000.0,19.2,1197
bangalore,manual,1,honda,honda city,2022,v mt,1125000.0,2022,petrol,20000.0,17.4,1497
bangalore,automatic,1,honda,honda city,2016,i vtec cvt sv,650000.0,2016,petrol,82998.0,18.0,1497
bangalore,automatic,3,audi,audi a4,2010,1.8 tfsi,700000.0,2010,petrol,110000.0,12.3,1781
bangalore,manual,1,honda,honda city,2019,i-vtec zx,1100000.0,2019,petrol,14500.0,17.14,1497
bangalore,manual,3,mahindra,mahindra verito,2016,1.5 d4 bsiv,260000.0,2016,diesel,120000.0,21.03,1461
bangalore,automatic,2,hyundai,hyundai i10,2010,asta sunroof at,395000.0,2010,petrol,68000.0,19.2,1197
bangalore,manual,1,hyundai,hyundai xcent,2019,1.2 vtvt sx,681000.0,2019,petrol,25887.0,20.14,1197
bangalore,manual,1,maruti,maruti s-presso,2020,vxi plus 2019-2022,405000.0,2020,petrol,74094.0,21.7,998
bangalore,automatic,1,honda,honda jazz,2018,1.2 v at i vtec,765000.0,2018,petrol,40000.0,19.0,1199
bangalore,manual,1,maruti,maruti ritz,2014,zdi,487000.0,2014,diesel,91045.0,23.2,1248
bangalore,manual,1,mahindra,mahindra xuv500,2018,w11 option bsiv,1474000.0,2019,diesel,80033.0,15.1,2179
bangalore,automatic,2,mahindra,mahindra xuv500,2017,at w10 fwd,1340000.0,2017,diesel,70000.0,16.0,2179
bangalore,automatic,1,renault,renault triber,2021,rxt easy-r amt bsvi,770000.0,2021,petrol,13957.0,18.2,999
bangalore,automatic,2,maruti,maruti baleno,2018,1.2 cvt alpha,818000.0,2018,petrol,34140.0,21.4,1197
bangalore,manual,1,ford,ford ecosport,2017,1.5 petrol titanium bsiv,724000.0,2017,petrol,20056.0,17.0,1497
bangalore,automatic,3,maruti,maruti celerio,2016,zxi amt,468000.0,2016,petrol,38233.0,26.0,998
bangalore,manual,1,volkswagen,volkswagen jetta,2013,1.4 tsi comfortline,500000.0,2013,petrol,100000.0,14.69,1390
bangalore,manual,2,ford,ford ecosport,2016,1.5 tdci trend bsiv,600000.0,2016,diesel,50000.0,22.77,1498
bangalore,manual,2,mahindra,mahindra xuv500,2017,w10 awd,1350000.0,2017,diesel,70000.0,16.0,2179
bangalore,manual,1,hyundai,hyundai grand i10,2016,asta,525000.0,2016,petrol,44000.0,18.9,1197
bangalore,manual,2,hyundai,hyundai getz,2006,gls,175000.0,2006,petrol,90000.0,15.3,1341
bangalore,automatic,1,maruti,maruti ciaz,2016,at vxi plus,725000.0,2016,petrol,30000.0,19.12,1373
bangalore,manual,1,hyundai,hyundai grand i10,2018,1.2 kappa sportz bsiv,550000.0,2018,petrol,50000.0,18.9,1197
bangalore,manual,1,maruti,maruti swift,2019,vxi bsiv,650000.0,2019,petrol,98000.0,22.0,1197
bangalore,automatic,1,honda,honda jazz,2017,v cvt,775000.0,2017,petrol,47000.0,18.2,1199
bangalore,manual,1,hyundai,hyundai verna,2019,vtvt 1.6 sx,900000.0,2019,petrol,70000.0,17.0,1591
bangalore,manual,1,maruti,maruti alto 800,2020,vxi bsvi,408000.0,2020,petrol,16998.0,22.05,796
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,642000.0,2017,petrol,15256.0,18.9,1197
bangalore,automatic,1,datsun,datsun redigo,2020,amt 1.0 t option,521000.0,2020,petrol,4495.0,22.5,999
bangalore,manual,1,renault,renault triber,2020,rxz,695000.0,2020,petrol,34561.0,20.0,999
bangalore,manual,2,maruti,maruti alto k10,2018,vxi,390000.0,2018,petrol,40000.0,23.95,998
bangalore,manual,1,tata,tata tiago,2016,1.2 revotron xz,429000.0,2016,petrol,142135.0,23.84,1199
bangalore,manual,1,ford,ford aspire,2021,ambiente,520000.0,2021,petrol,120000.0,18.5,1194
bangalore,automatic,1,maruti,maruti wagon r,2019,zxi amt 1.2,625000.0,2019,petrol,9553.0,20.52,1197
bangalore,manual,1,renault,renault kwid,2022,climber bsvi,601000.0,2022,petrol,7600.0,21.46,999
bangalore,manual,1,jeep,jeep compass,2017,2.0 limited option,1300000.0,2017,diesel,120000.0,17.1,1956
bangalore,automatic,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option at,645000.0,2017,petrol,20000.0,18.9,1197
bangalore,manual,1,hyundai,hyundai i20,2016,asta 1.2,695000.0,2016,petrol,45578.0,18.6,1197
bangalore,automatic,2,bmw,bmw 3 series,2014,320d luxury line,1644000.0000000002,2014,diesel,100000.0,22.69,1995
bangalore,manual,1,ford,ford ecosport,2019,1.5 petrol titanium plus bsiv,894999.9999999999,2019,petrol,42000.0,17.0,1497
bangalore,manual,2,hyundai,hyundai i10,2013,sportz option,350000.0,2013,petrol,90000.0,20.36,1197
bangalore,manual,1,hyundai,hyundai verna,2012,1.6 sx,550000.0,2012,diesel,70000.0,22.32,1582
bangalore,automatic,3,ford,ford endeavour,2010,3.0l 4x4 at,750000.0,2010,diesel,100000.0,11.4,2953
bangalore,manual,1,maruti,maruti ignis,2017,1.2 zeta bsiv,581000.0,2017,petrol,16306.0,20.89,1197
bangalore,manual,3,maruti,maruti wagon r,2020,vxi 1.2,513000.0,2020,petrol,25086.0,20.52,1197
bangalore,manual,1,maruti,maruti baleno,2017,zeta,650000.0,2017,petrol,54845.0,21.01,1197
bangalore,manual,1,ford,ford freestyle,2020,titanium diesel bsiv,806000.0,2020,diesel,35642.0,24.4,1498
bangalore,automatic,1,maruti,maruti baleno,2016,1.2 cvt delta,725000.0,2016,petrol,22173.0,21.4,1197
bangalore,manual,1,hyundai,hyundai grand i10,2014,sportz,426000.0,2014,petrol,67790.0,18.9,1197
bangalore,manual,1,maruti,maruti alto k10,2019,vxi optional,484999.99999999994,2019,petrol,38000.0,23.95,998
bangalore,manual,2,honda,honda brio,2012,v mt,351000.0,2012,petrol,49713.0,19.4,1198
bangalore,manual,1,renault,renault kwid,2021,1.0 rxl bsvi,490000.00000000006,2021,petrol,10002.0,21.46,999
bangalore,manual,1,mahindra,mahindra xuv500,2017,w10 2wd,1495000.0,2017,diesel,46706.0,16.0,2179
bangalore,manual,2,maruti,maruti swift,2014,vdi bsiv,509999.99999999994,2014,diesel,90000.0,25.2,1248
bangalore,automatic,1,volkswagen,volkswagen polo,2017,gt tsi,1025000.0,2017,petrol,55833.0,17.21,1197
bangalore,manual,1,skoda,skoda rapid,2016,1.5 tdi style bsiv,825000.0,2016,diesel,54000.0,21.13,1498
bangalore,manual,2,ford,ford ecosport,2016,1.5 diesel trend,675000.0,2016,diesel,68000.0,21.7,1498
bangalore,manual,3,ford,ford figo,2010,diesel zxi,190000.0,2010,diesel,113348.0,20.0,1399
bangalore,automatic,1,audi,audi a6,2014,35 tdi premium,890000.0,2016,diesel,134000.0,17.68,1968
bangalore,automatic,1,renault,renault kiger,2022,rxt amt opt dt,823000.0,2022,petrol,20000.0,19.03,999
bangalore,manual,1,maruti,maruti swift,2014,vxi,554000.0,2014,petrol,52311.0,22.38,1197
bangalore,manual,1,maruti,maruti swift dzire,2014,vxi,499000.0,2015,petrol,59514.0,22.41,1197
bangalore,automatic,1,renault,renault kiger,2022,rxz amt dt,815000.0,2022,petrol,10000.0,19.03,999
bangalore,manual,1,maruti,maruti baleno,2020,zeta,719000.0,2020,petrol,36743.0,21.01,1197
bangalore,manual,1,maruti,maruti celerio,2015,vxi,372000.0,2015,petrol,83046.0,25.24,998
bangalore,automatic,1,maruti,maruti celerio,2018,zxi optional amt bsiv,515000.00000000006,2018,petrol,10000.0,23.1,998
bangalore,manual,2,honda,honda jazz,2016,1.2 v i vtec,554000.0,2016,petrol,59420.0,18.7,1199
bangalore,manual,1,tata,tata tigor,2023,xm,700000.0,2023,petrol,4545.0,20.3,1199
bangalore,manual,1,maruti,maruti swift,2011,vxi,409999.99999999994,2011,petrol,70404.0,22.38,1197
bangalore,manual,1,maruti,maruti ciaz,2016,vxi option,685000.0,2016,petrol,39725.0,20.73,1373
bangalore,manual,2,maruti,maruti wagon r,2006,lxi,180000.0,2006,petrol,60000.0,18.9,998
bangalore,manual,2,ford,ford ecosport,2018,1.5 petrol titanium bsiv,765000.0,2018,petrol,50000.0,17.0,1497
bangalore,manual,3,hyundai,hyundai elantra,2013,s,491000.0,2013,petrol,50000.0,16.3,1797
bangalore,manual,1,ford,ford ecosport,2021,1.5 diesel titanium,1175000.0,2021,diesel,23272.0,21.7,1498
bangalore,manual,1,ford,ford ecosport,2020,1.5 petrol titanium,999000.0,2020,petrol,8407.0,15.9,1496
bangalore,automatic,1,maruti,maruti swift,2018,amt zxi,715000.0,2018,petrol,50000.0,21.21,1197
bangalore,manual,1,hyundai,hyundai i20,2012,sportz 1.2,404000.0,2012,petrol,54305.0,18.5,1197
bangalore,manual,2,hyundai,hyundai i10,2016,magna 1.1l,358000.0,2016,petrol,50000.0,19.81,1086
bangalore,automatic,1,maruti,maruti ignis,2017,1.2 amt zeta bsiv,581000.0,2017,petrol,64998.0,20.89,1197
bangalore,manual,1,hyundai,hyundai i20,2015,asta 1.2,630000.0,2015,petrol,75940.0,18.6,1197
bangalore,manual,1,honda,honda jazz,2016,1.2 s i vtec,560000.0,2016,petrol,25639.0,18.7,1199
bangalore,manual,1,mahindra,mahindra xuv500,2019,w11 bsiv,1551000.0,2019,diesel,44107.0,15.1,2179
bangalore,manual,2,hyundai,hyundai verna,2014,1.6 sx vtvt,525000.0,2014,petrol,60000.0,17.01,1591
bangalore,manual,1,maruti,maruti celerio,2018,zxi mt bsiv,501000.0,2018,petrol,41594.0,23.1,998
bangalore,automatic,2,maruti,maruti wagon r,2020,zxi amt 1.2,617000.0,2021,petrol,24786.0,20.52,1197
bangalore,manual,1,maruti,maruti alto k10,2017,vxi,365000.0,2017,petrol,56000.0,23.95,998
bangalore,automatic,1,honda,honda city,2018,zx cvt,994999.9999999999,2018,petrol,90000.0,18.3,1498
bangalore,manual,2,hyundai,hyundai i20,2019,1.2 asta option,775000.0,2019,petrol,31000.0,18.6,1197
bangalore,manual,1,hyundai,hyundai verna,2017,vtvt 1.6 ex,770000.0,2017,petrol,36000.0,17.7,1591
bangalore,manual,1,maruti,maruti swift,2018,zxi plus bsiv,725000.0,2018,petrol,19065.0,22.0,1197
bangalore,automatic,1,honda,honda jazz,2019,vx cvt,840000.0,2019,petrol,30538.0,18.2,1199
bangalore,manual,2,hyundai,hyundai i20,2018,asta option bsiv,799000.0,2018,petrol,48891.0,18.6,1197
bangalore,automatic,2,mercedes-benz,mercedes-benz a class,2014,a180 sport,1380000.0,2014,petrol,60000.0,15.5,1595
bangalore,manual,1,maruti,maruti swift,2018,vxi 2018,696000.0,2018,petrol,26676.0,22.0,1197
bangalore,manual,1,maruti,maruti swift,2015,vxi,576000.0,2015,petrol,35647.0,22.38,1197
bangalore,manual,1,toyota,toyota glanza,2020,g,721000.0,2020,petrol,63825.0,22.35,1197
bangalore,manual,2,honda,honda city,2018,i-vtec vx,994999.9999999999,2018,petrol,31346.0,17.4,1497
bangalore,manual,2,hyundai,hyundai i20,2015,asta 1.2,594000.0,2015,petrol,79349.0,18.6,1197
bangalore,manual,1,mahindra,mahindra xuv500,2015,w6 2wd,927000.0,2015,diesel,88203.0,15.1,2179
bangalore,manual,1,maruti,maruti wagon r,2015,vxi bs iv,426000.0,2015,petrol,52228.0,20.51,998
bangalore,automatic,1,hyundai,hyundai creta,2015,1.6 crdi at sx plus,1100000.0,2015,diesel,70000.0,17.01,1582
bangalore,manual,1,nissan,nissan magnite,2022,turbo xv premium bsvi,905000.0000000001,2022,petrol,40542.0,20.0,999
bangalore,automatic,1,renault,renault duster,2019,petrol rxs cvt,848000.0,2019,petrol,47936.0,14.99,1498
bangalore,automatic,2,skoda,skoda superb,2008,2.5 tdi at,575000.0,2008,diesel,70000.0,11.9,2496
bangalore,manual,5,honda,honda city,2013,v mt,400000.0,2013,petrol,110000.0,16.8,1497
bangalore,manual,2,hyundai,hyundai creta,2016,1.6 vtvt s,894999.9999999999,2016,petrol,45000.0,15.29,1591
bangalore,manual,1,hyundai,hyundai venue,2019,sx opt turbo bsiv,1099000.0,2019,petrol,20469.0,18.27,998
bangalore,manual,1,hyundai,hyundai i20,2011,1.2 sportz option,425000.0,2011,petrol,60000.0,17.0,1197
bangalore,manual,2,maruti,maruti swift dzire,2012,zxi,445000.0,2012,petrol,70000.0,19.1,1197
bangalore,manual,4,skoda,skoda rapid,2014,1.6 tdi elegance plus,320000.0,2014,diesel,150000.0,20.5,1598
bangalore,manual,2,volkswagen,volkswagen vento,2017,1.6 highline,775000.0,2017,petrol,46258.0,16.09,1598
bangalore,manual,3,maruti,maruti wagon r,2013,vxi bs iv,327000.0,2013,petrol,54242.0,18.9,998
bangalore,automatic,1,honda,honda jazz,2017,1.2 v at i vtec,661000.0,2017,petrol,90727.0,19.0,1199
bangalore,manual,1,mahindra,mahindra xuv500,2012,w8 2wd,775000.0,2012,diesel,100000.0,15.1,2179
bangalore,manual,1,maruti,maruti swift dzire,2017,vxi 1.2,682000.0,2017,petrol,31003.0,21.21,1197
bangalore,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz option,577000.0,2017,petrol,24233.0,18.9,1197
bangalore,manual,3,volkswagen,volkswagen polo,2015,exquisite 1.2 mpi highline,500000.0,2015,petrol,90000.0,16.47,1198
bangalore,manual,1,honda,honda jazz,2017,1.2 v i vtec,679000.0,2017,petrol,36983.0,18.7,1199
bangalore,automatic,1,mercedes-benz,mercedes-benz b class,2014,b180 cdi,1445000.0,2014,diesel,68915.0,14.8,2143
bangalore,manual,1,maruti,maruti swift,2021,vxi,776000.0,2021,petrol,5440.0,22.38,1197
bangalore,manual,1,tata,tata tiago,2021,xz,690000.0,2021,petrol,8096.0,20.09,1199
bangalore,manual,2,skoda,skoda rapid,2012,1.6 tdi ambition,380000.0,2012,diesel,120000.0,20.5,1598
bangalore,manual,3,renault,renault duster,2014,petrol rxl,560000.0,2014,petrol,60000.0,13.24,1598
bangalore,manual,1,tata,tata safari storme,2017,ex,1125000.0,2017,diesel,120000.0,14.1,2179
bangalore,manual,2,renault,renault lodgy,2015,110ps rxz 7 seater,515000.00000000006,2015,diesel,125903.0,19.98,1461
bangalore,manual,2,hyundai,hyundai i20,2018,petrol asta option,799000.0,2018,petrol,33040.0,18.6,1197
bangalore,manual,2,toyota,toyota fortuner,2009,3.0 diesel,1200000.0,2009,diesel,110000.0,11.5,2982
bangalore,manual,1,hyundai,hyundai i20,2019,magna plus diesel,835000.0,2019,diesel,30722.0,22.54,1396
bangalore,manual,1,honda,honda city,2016,i dtec vx,750000.0,2016,diesel,80000.0,26.0,1498
bangalore,manual,2,toyota,toyota fortuner,2009,3.0 diesel,1275000.0,2009,diesel,120000.0,11.5,2982
bangalore,manual,1,honda,honda city,2014,i vtec v,527000.0,2014,petrol,58778.0,17.4,1497
bangalore,manual,1,maruti,maruti s-presso,2019,vxi plus 2019-2022,426000.0,2019,petrol,51395.0,21.7,998
bangalore,automatic,2,ford,ford ecosport,2015,1.5 petrol titanium at,625000.0,2015,petrol,100000.0,14.7,1496
bangalore,manual,2,maruti,maruti swift dzire,2013,vxi,447000.0,2013,petrol,65881.0,22.41,1197
bangalore,manual,2,maruti,maruti swift,2014,vxi,552000.0,2014,petrol,49934.0,22.38,1197
bangalore,manual,2,honda,honda city,2016,i dtec v,795000.0,2016,diesel,91000.0,26.0,1498
bangalore,manual,2,maruti,maruti celerio x,2018,zxi option bsiv,459000.0,2018,petrol,61576.0,21.63,998
bangalore,manual,2,maruti,maruti ciaz,2016,zxi plus,700000.0,2017,petrol,114321.0,20.73,1373
bangalore,manual,1,maruti,maruti s-presso,2019,vxi plus 2019-2022,405000.0,2019,petrol,53125.0,21.7,998
bangalore,automatic,1,renault,renault kwid,2020,1.0 rxt amt opt,536000.0,2020,petrol,36462.0,22.0,999
bangalore,manual,2,renault,renault duster,2018,petrol rxs,894999.9999999999,2018,petrol,13000.0,14.99,1498
bangalore,manual,1,hyundai,hyundai verna,2018,crdi 1.6 sx option,1375000.0,2018,diesel,41000.0,22.0,1582
